0,هادا بهدلنا في مراكش و مازال يحكي على دراجة لولا _ و ثانية هدا ماشي مدرب عندو تشرك ال فم قالك إفولولو ال جينيرال هدا كبران ماشي جينيرال
1,فيف اتحاد العاصمة و تحيا سيدي سلام و ربي يعيش منادي _ إبراهيم فيطاش ال جزاير
1,نشالله قاع لي عنده باك سيت ٱني يديه يا ربي
1,فيف جسك هاد _ ل عام لينا نشالله
1,جو سويت لا رييوسيت پور نوطر إكيب إنشاء لله و _ ل إيجبت أوسي كوم سا ؤن فيني سيت كوريل نو سوم توس فرير بون شانس أ توس ربي عاونكوم
0,ماعاونوش لي جان تع ل بلاد يعاونو ل حراقة
0,_ ب صاح ال دم لي في لحمي يولي كحل من _ ل حرام
1,كو ديو سوا افيك نو مع هاد ال إصلاحات
1,اللهم أنصر فلسطين وأجعل إتحاد بيننا
1,فيف زياني و ربي يعاد عليك _ ال عاين نشالله
0,كولشي كدب كولشي فو
0,نو 2 الله يهديك من راك عايش _ في الماريكان ولا انت حكومة بليز الشروق انشر
0,هادوما دي أفير نخليهم ل دراري صغار
0,لا حول والا قوة إلا ب الله لازم يعدموه باش يكون عبرة لمن يعتبر
1,سلام عليكم جو سوي توتالمو _ د اكور افيك لي نوميرو 30 الله يهدينا اجمعين
1,و ال عايلتو ربي يحميك من ال عين
0,نفسخ ال _ توبة ، نحصلها في لا سوسييتي
0,واش هاد تمسخير قول فينغر ما خلاش صايفي يلعب والله تمسخير
1,ربي معاكم يا رجال
1,بون شانص لي جان و ربي معاكم نشالله هشام داود عندك ال دزاير و تيسمسيلت
0,نتوما شعب فارغ شغل قاعدين كو بور لو باس طو
0,يا الاخ _ صالح هادو ما عندهمش اي علاقة ب _ اسلام هادو سي دي جويف _ كيفك صح جو بانس با لا نتا _ الجيريان و الله يهديك
0,سي جون لا ماتنفعش معاهم لا ڨارد ا فو
1,ربي معاكم و حنا تاني فرحونا 123 فيفا _ ل الجيري
0,كريمينال اي تو لو ريستورا توجور اللهم عافينا في دنيانا و ديننا امين
0,"كي نسمع _ بورجوازي , مرسيداس مخو _ مكرازي , _ و انا مع لي بيس نقاسي"
0,اي راهو نسا _ روحو ڨداه عندو و هو حاكم التجمع من أجل الثقافة والديمقراطية الور سعيد ديكتاتور كيما _ ل اخرين _ ل اورو مليح يا سعيد لول
1,فيف الجيري و مبروك طلعة _ و مدية ميرسي
1,_ ال مورال تاعي ا فو ديما بيان بيان بيان
0,انت مريد _ يا الصمدي _ شيء جيب _ ال احمر عاود حاج عيسى كيما ميسي _ روح زور ولا شوف _ طبيب داويك _ يا الصمدي
0,_ يرحم والديكم فهمونا هادا سعدان واش يكون هو تاني حاب يحكمها عهدة ثانية خلينا منك يا سعدان والله راك رايح تكرهلنا _ حياتنا بزاف راك كبير ماعندك ماتطمع
0,الله لا يرجعك
0,يا سعدان اقول لك فقيد شيء لا يعطيه فا اذا كنت رجل بي معنى الكلمة فا تنحا عن _ منصبك انتهى وقتك يا شيخنا
1,ربي معاك نشالله ني بير با لي اسبوار اي لا باسيانس الله يجيب الشفاء امين
0,"مي فراز _ منحوسين , يعميو _ في ال عينين"
0,حنايا _ ڨاع نعرفو نفتو واش يخرج علينا
0,تقست صح _ و تخدعت ڨداه من مرة
1,نشالله ي كون معاهم ربي نربحو 3-0
0,سبحان الله كاشي ام تحرق بنها لي من كبدتها هادي تكون مريضة عقليا
0,"كي نسمع على _ ل مرا , مسكينة حسبوها _ بڨرة , ما تكتب ما تقرأ"
1,فيف وفاق سطيف فيف وفاق سطيف ناس كل عارفا كيفاه طلعت _ ل أهلي برج بوعريريج _ ل ناسيونال اون
0,لعنة الله عليه سي _ ل ايتا الجيريان كي سي ريسبونسابل بور سا
0,عيب عليهم عزرونا الله لاتربحم عام كامل _ و حنا نقراو اي في لا فين يخربطوها
1,لاعب متربي عندو اخلاق عالية نشالله بلوطار يكون في لي كيب ناسيونال
1,نشالله يا لموشية تكون معانا باسك ايل فو با نفرطو في لي جابو لا كاليفيكاسيو
0,وي قولو يقولو ل مها مبروك بنتك في جنة
0,ڨع نتقلشو ماشي غير الجزايرية و ماعندنا مانديرو بالبيرو نتاعهم حنا و هوما ڨلعو علامنا مل لي ايكيب نتع لا كوب دي موند
0,سلام عليكم ماشي لا مشكل في شاوشي مشكل راه في غزال لي لعب 15 ماتش و ماركا حتا بيت
1,ميرسي بوكو _ ل ايكيب نشالله مونديال راه قريب لينا و مادابيكم تعيطو ال يبدا
1,"فيها خدمة _ تخلص , واحد ما يتقاس"
0,اه يا الحراشيا درتو ماتش نيل مع اتحاد الجزائر حبيتو تاكلو دنيا حطو رجليكم _ في ال ما يبردو هاد ـ ل عام تحبطو حرام عليكم _ حڨرتو رائد القبة بلاصتكم دربي مع بن طلحة
0,صرات ب ناس لي كانت بنتهم مهمومة يقول لهم نتوما راهي طفلة مسحورة
1,و نعاون ما باتري و نفينانسي دي بارتي
1,رانا معاكم يا ولاد ال خضرة 123 فيف الجيري فرحونا الله ي فرحكم
0,لي الجيريان _ راصا و لي عادانا باصا
0,ناس شاهدة و التاريخ اعاود نفسو
0,ههههه باجيو ال عرب كون يسمع باجيو يسويسيدي والله ڨلع هاديك كو دي شوفال نتا راجل يا
0,او ليو زين العابدين يوكل _ ال شعب ديالو يروح يمنع _ ال حجاب ياخي لي اراب والله مايتفهمو
1,نتمنا لوكان يلعب عنطر يحيى و مغني دومان نشالله اي نشالله فو ڨاڨني
1,عندنا منصوري + صايفي سي ديجا بوكو نشالله لا كوب دي موند طلعة نتكلو على ربي و عليك يا سعدان و ولادك لا جونيس
1,نشالله هاد _ ال عام _ ال اتحاد الجزائر شامبيوني مع حميدي اي اندرسون
1,ال حمد _ لي الله على هاذه _ ال نعمة
1,ربي معاكم يا لي فار و نتمناو ما يون فرق بين _ ال جدد و _ ال قدما و لي راح يعطينا جديد مرحبا بيه
1,نشالله نربحو يا رب _ و كون مع لي فار يا رب بربي ب ربي نشالله
1,نشالله نشرفوكم يا عرب كلنا مع _ ال فريق _ ال وطني _ ال جزايري
1,عجبتني هادي
0,مي د كوا جو مو مال يا خي عقلية
1,فيف الاتحاد الرياضي لوادي أميزور اي نشالله طلعة انتار ريجيو
0,ربي يهديكم انا كون نلقا واحد يحرڨوني نحرڨ مام نكون _ على بالي _ ب لي راح نموت هاديك ليلة ال مهم نموت و مانبقاش هنا
0,الله يعاونك خويا انا جندارم والله _ و تحكم ما راطيها هاد لبلاد لي دعا عليها مات
0,لي خاطيك يعاييك
0,دوك يدوه لهوايش يخدم معاهم
0,مازالت عندي _ ال هيجة تع هاجوج و ماجوج
1,فيف شباب بلوزداد نشالله شامبيونا هاد _ ل عام لي فري ولاد شرشال
0,_ يا ال حاجة _ ال غنا ماغاديش ينفعك في لا فين ياو صلاتك _ و زكاتك هي لي تنفعك
0,"_ ال اخر مرتو كل يوم يبهدل _ فيها , يجيب معاها دراري و ي طيشها ل دار والديها"
1,يستهل كل خير لي يتعب ينال _ 123 فيفا لا الجيري
1,يا ال حمرة يا مون امور زهينا هاد ال عام
1,ربي يحفدك يا سي عثمان والله توحشتك بزاف تحيا دي مخلوف ال بومباردي
1,ا عينيا فيف الجيري
0,حنونة من عام و نص تضياع الوقت
0,_ 2 / هادا لي كوبير نهار _ واحد اخر يولي على على _ ل الجيري سي 0 وي
0,شريف الوزاني روح ترقد _ الله لا تربحك ابو ال مشاكل طيحت الهوارية د2 درت تبهديلا في شلف مع سيدك كابتين سي سمير زاوي مازال راك تهدر روح اونطريني شباب بلوزداد مشرية ناسيونال 1 اون بون بلاس بور توا كافي
0,و ي فعل ال جاهل بي نفسه ما لا ي فعل ال عدو بي عدوه
1,نشالله يا ربي 3 بيت امين يا ربي ال عالمين وان تو ثري فيفا ل الجيري تحيا بلادي معاك _ يا ال خضرة نديرو حالا
1,يا اخي ريان تي كيلكان دو بيان ماشاء الله اي مام توت تا فامي اي تون فرار اوسي كو جي كوني اي كي اتي افيك موا دان لا مام كلاس نطلب ربي يشافيك نشالله و ربي معاك امين
1,وداد 43104 هاد العام طلعة
1,نشالله ربي معاكم فو ايت توس الجيريان
0,عسو رحكم _ و مبعد عسو لي اليف دو باك واحد
1,الله يكون معاكم اي فيف _ ل الجيري
0,علاش يا دزاير الي عندو تزيديلو و ال ڨليل يشقا و يتعب
0,خاوتي ال بلاد مخدوعة ابري 1979
0,ربي يسترنا فريما لي جو سون ديفينو مالاد ربي يهديهم و يبعدهم علينا حسبي الله و نعمة _ ال وكيل
0,نتوما ماشي رجال كونو معاهم في الربح و _ ال خسارة
0,ال عار مع ال خاين لكبير تعهم
1,ربي يعاونك خويا جمال اي بيانفينو ا تون بايي _ ل الجيري تحيا الجزاير صحا فطوركم و سحوركم ولاد بلادي
1,نشالله ب ڨلوب لي جووار و دعاوي شعب الجزايري في داخل و ال خارج _ ال يوم لينا الربحة بي 2-0
0,ال حدود مغلوقة مع لو ماروك اغلقوها اوسي مع تونس _ و رتاحو باش تصبح الجزائر _ غايا خي اعلا _ عقلية يازح
0,سي لو فري بروبلام كي سو بوز دان تو لالجيري ينعل بوها حكومة
0,ياو روح تلعب مع راصك حتى منين تفرت فينا ياو باي باي _ ل اكيب ناسيونال
1,لطفي هو _ ال راب _ ال حقيقي و عجبتني تع كلش ماشي دونك شرا
0,جو بانس كو حنا لي الجيريان جامي نتعلمو مل غلطات تع ال ماضي لا مام ايرور تع لا ڨيني نورمالمو نلعبو مع ايكيب مل افريك واش جاب لوروڨواي الى زومبي كيما واش جاب ل ارجينتين لال ڨيني
0,ستيلو تقول عليه تيروريست معمر _ ب ال مسك
0,طفل والديه وكلو لو رهج تع ال فيران
1,دي عايزة كلام ل الجيري اي كاليفي
0,ما عندو لا رحمة لا شفقة اعطوني كلاش وينكم يا حكام _ ال عرب سور راقدين مع نساكم في الدار و خاوتكم يموتو الله اكبر
1,انشالله اون بينولهم بلي كاين ال بالو عندنا 1 2 3 فيفا الجيريان
0,رائد القبة تعيي كي هيا كي لي سيبورتار دياولهم نشالله تلعبو مع قليعة _ ال عام _ ال جاي
1,نشالله لو موا دو رمضان ال مبارك يدخل على ال مسلمون بي ال خير _ و ال اجر يا رب
1,_ بي ربي نشالله حنا لا نتكاليفياو يا ربي كون معانا امين
0,و نفكر خروف مسكين _ كي ل ماريونات
1,تحيا القذافي و ربي معاك نشالله لا جورداني ولا ناتو رايحين يكونو خير من القذافي الى _ ال امام
0,لو پروبليم سي كو هاد _ ل افير فيها رولاسيو
1,الجيري في دمنا نشالله يفرحونا مروك ختنا و انا نتمنا التعادل بين الفريقين
0,دي اني ورا دي اني باركاني اني عيان
1,الي لي _ فار اون ڨران مو بور اون ڨراند ناسيو افيك اون سال _ كور يا ربي لا فيكتوار في لو 15 جور تع _ رمضان معاك يا _ ال خضرة معاك يا دزاير و ربي معاكم يا لي فار اي الشيخ سعدان بون كوراج
0,"كاين غاشي _ في ال _ جامع , نص راقد _ و نص _ يسمع , _ جو م اين فو انا ديس _ في الدار"
0,لا فيكتوار با بور بوتاف سي بور لو كول دو بوتاف يا عطايين
0,اون دي اون اراب ما عاد خوه سي باراي بور ساركو اي لي جويف
1,شبيبة الساورة توجور _ ل عام جاي نكرهو  شبيبة القبائل و اتحاد الجزائر
0,بفففففففف سي با فري هادي عتبة الدروس ماكانش طول !!
0,"كانت فوند _ مونيمنطال , دارو صح فوضة مونطال"
0,هادو طلبة _ حياوانات و ولاد _ شارع ماعندهمش اصل غير _ شرعيين مايحشموش كيما راهم _ يحوسو في ديارهم ثاني لا حشما لا _ والو _ ديوثين
0,يا خويا كيما ولا بطل نتا انسان فاشل يا سعدان مادابيك تستقل باقي غير نتا لي محلي ياك كلنا نكملو مع ال محليينن نتا علاه بكيت
0,واش يقول _ ال عبد غير لا حول و قوة الا _ بي الله
0,هههه ميسي يلعبلكم في 5 جويليي نتوما مراد واقيل ياو ماكاش منها ارجنتين لا فرانس يلعبو في دزاير هههه احلمو احلمو
1,وان تو ثري فيفا _ ل الجيري ديما معاك يا دزاير _ و فيف _ ل ايكيب ناسيونال _ ال يوم _ و غدوا _ و ربي يخاليلنا بابا _ سعدان جو _ ت ام يا دزاير اي لوف يو _ ب الشاوية تاشلغيشم
0,مالا نحبس هنا سي نون تقول هادايا فو
0,ماعندناش لي صطاد
1,نشالله بربح عليك خويا شاوشي اي فيف مولودية
1,ربي معاكم
1,فيف ال عهدة الرابعة
0,و ڨول و يڨول ل باباها خلينا معاها هنا ف ال بيت خاطك ال عفريت كون يخرج و يسكن فيك
0,ماتديرو والو نتوما تجيبوها اي في لا فين تعوروها
0,"_ ڨالو لي واش _ داك , سور راك مسكين"
0,شاك فو با معاها برية مكتوبة فوڨها
1,نشالله حنا لروحو سود _ افريك 2010 و نديرو حالا و ماصر ماغادي يديرو والو ماحاد عندنا سعدان و زياني متمور قواوي غزال اي فيف الجيري wwwsouadalgerieskyblogcom
0,لي اجو دو سيكوريتي لي يخدمو في لا فاك يخلصو 13000 وين راهي ال عدالة ماخصناش يا لي معاونين ال ياهود عايرتونا اي دروك ت شجعونا غير على غزة ماخصناش
0,كي كملو مشروع شكون عندو _ ال حق باش يدخولهم غير فاميليا تع فلان و فلان كيما كلوب دي بين داوها ڨع ميدخلوهاش مواطن عادي
1,الله يبارك في علمه و نفع به ال امة و ال عباد مرحبا به في عنابة و في ال جزائر
1,انا مع تعليق 1 فيف مولودية
1,ربي يشفيه نشالله ويكون مع والديهم
0,حسبوه هو ولي معاه سور مازالو صحابه _ في ال حكومة
0,رانا بعاد على نيفو تع افريك اون ا با دو نيفو ديتو
0,و هل ما فعله ال عسكر معانا في السنوات ال اخيرة كان سغيرة لذا يجيب ان نفكر في مشاكلنا و مالنا و مشاكل ال مغرب
0,بصح يا جماعة هادو لي في ليبيا والله ما ثوار هادو
1,بيان سور نربح سور تو مع ماصر
0,هاد ال خبيث لازم يطيرولو راسو نشالله يا ربي وين راه ال حكم ال _ عادل ??????
1,مارسي لي فار _ و نشالله _ يا ربي _ ال مونديال 2010 رايحين و جيش شعب معاك يا سعدان
0,خلاص ال عامية غير ال كحل
1,فيف اتحاد عنابة بور _ توجور هاد ل عام نديرو حالا نشالله يا ربي صح عيدكم
0,على ديكا نهدر باه نفيق هاد ال بغل
0,لو نيميرو 25 فو ايت اون الجيريان و راك تلعب فيها مصري
1,سي بيان انا كان قادر يسرالي هاكا
0,"_ ب الصح مشني _ كلب , مشني سوفاج"
1,برافو لي فار رانا معاكم جوسكا لا مور
1,_ ب صحت _ ل ايكيب ناسيونال ربي يحفدهم من عين
1,انفين هادي هيى الهدرة تع _ رجالا تحيا الخضرة و ديما معاك يا سعدان فيف لالجيري
0,ال كور يتبورا _ و نتا مازالك عايش فيه
1,ال حمدلله من عندنا اونطرينور كيما سعدان و لازم نكونو معاه رابحين و لا خاسرين
0,مالا كون _ ڨالو ليك _ هدرو ليك بلي كلامي عيب
1,نشالله كاليفي لمونديال يا _ ربي رانا معاك يا شيخ سعدان
1,سالو تو لو موند فيف شباب بلوزداد و نشالله شامبيوني _ 2009 _ 2019 و رانا ڨع مع ذ بيڨ كرباج
0,الي يجي _ ل بلادنا يلعب علينا _ و يروح
1,الله يرحمهم ويجعلهم في جنته امين يا ربي
0,مصطفى باريس يا سان خوسي جو بانس كو تو كوني بلو الشهادة ربي نشالله يحشرك مع ال كفار
0,حشومة عليكم تعاودولنا لي ارتيكل _ د هيار ا العربية يا جماعة وين راهم سينديكا الجيريان دي باراميديكو وين راه حقنا كرهنا من ال وعود
0,فو ايمي با لي هوم كوم معمر
0,"كنت قادر _ سينو , نفلڨ لي بومو"
0,جو فو دير _ ا ميسيو سعدان روح بزاف عليك عرفنا نيفو تاعك با اي تري با عندنا ايكيب مي ماعندناش اونطرينور بزاف تبهدايل يا سعدان الله يستر في _ ال مونديال
1,_ سا في بليزير عندها دي جوار الله يبارك الور بون كونتينواسيو ا تو لي جوار
0,خليونا نعيشو _ كي الناس
0,ماعندكش _ ال دم دمكم رشوة لي سس تيموان
0,سي كوا واش راكم تحكيو عندها _ 3 ان ملي ولات _ 1 مليار ماشي 400 ميل ربي يهديك يا جورناليست
1,وان تو ثري فيفا _ ل الجيري اي فيفا سعدان اي معاك ال قدام
1,اللهم انصر غزة على اعداء الدين
0,ها ها ها باك 2008 باي نوكل عليك ربي يا بن بوزيد مي توجور كاين ربي
0,ياخي حلفت على 3000000 دينار الله مامديتش الزايد _ و مديت موان خاطركش مشحاح يا سرار
1,الله معاكم مي فرير ألجيريان دومان نشالله تو شنجورا _ ل إسبوار روفيندرا اي لا بروسبيريتي غينيوغا
1,انشالله مع معيزة تزها عنابة نشالله لا كوب بربي هاد لعام ديما ناس بسباس
0,جو فولي جوست فو دير كو سي دو بلا بلا موا جي لو بيام سيت آني شوي ني اون 1997 دوبوي كو جيتي او بروميي آني بريمار جي جامي دي طاطا و عمو راكم تزيدو فيها بزاف
0,دوركا مع _ ل معيشة _ ل غالية هادي 2 اي 3 مليون _ يا ربي تشري بيهم الوايز _ ل ال _ مادام !
1,فيف الخالة و ربي معاكم و يفرحكم كيما فرحتو ڨاع الجزاير
1,الله معاكم يا لي فار انشالله اون فا ڨإڨني لو ماتش اي بون شانس ا سو _ تيم والله فور
1,مولودية بجاية اون _ ريجيونال ! سي با ڨراف طالعة لعام لجاي نشالله
0,ماكان لاه تلومني يانا لوم دنيا لي راهي تعيف
1,ربي إكون معاهم نشالله كلنا نتعلم من اجلهم
0,كي _ ال عادة اون اي توجور لي ديرنيي بفففف
1,مرحبا بكم _ عندنا پ نتمنا نطلعو بزوج
1,ومن قتل مؤمنا متعمدا هدب الله عليه و لعنه و اعاد له عذابا عديما ** مزيا كاين ربي احاسب لي تيروريست
1,دراجي تو لي الجيريان معاك نتا راجل _ و فحل اوكي _ و ماديرش على _ ال هدرة _ ال فارغة
1,عاودها يا زياني _ عاودها صح فطوركم
1,العالم ال عالم لينا و 123 فيفا _ ل الجيري
1,قتلهم مازال _ ل اسبوار و نشالله كونتر انغولا فرحونا يا جماعة
1,سينيور لحسن نتمنا تلعب في بلادك بويسك _ ل الجيري تحتاجك با لا فرانس ب شانص شروق
0,بار سو كو اير الجيري تخدم معارفها دز برك اير ريح
1,اللهم عافينا من ما ابتليت ال بعض من عبادك امين يا رب يل عالمين
0,هاد ال جماعات كيما ال ماصونية كيف كيف زيدولهم ال شيعا مل فوق الله لا تربح هم
1,فيف لي الجيريان نشالله لا كوب دو موند معاك يا الخضرة ديري حالا
0,كرهنا _ و رانا معولين اون فو بيزري _ جوسكا سو كو فو نو _ ايمي فيف _ ال هدة خير من نوليو دي كاميكاز
0,هاديا عتب دوركا ماشو حرام ا شيء _ ال واحد شاب و هو مازال فل باك سي طرو سا فريما
0,لي يسمعكم تهدرو تقول عندكم تحبس راكم بوقل كيف كيف ربيو ولادكوم _ اي سورتو بناتكم مبعد ريكلاميو
0,يا _ ال عڨون
1,ربي يشافيها نشالله قولو آمين معايا
1,ياو تحيا مدريد تالمو انا عايش ال كتالونيا ال كتالان اكبر عنصرية في اوروبا كيرو ڨنار ال بارتيدو مدريد سيڨورو
0,والله ياسر مانعرف مع دا ال هم كل وقتاه واحد يحقق لي ريف تيعو
1,ميرسي بور توا عبد ال عزيز بوتفليقة
0,"طلق دار شرع لي بروصي اورا لي بروصي رولاسيو _ مصالح , و زيد لها مارياج فورصي"
1,ربي معاهم
0,بهاذا لو نيفو اسو ماعندها ما تدي هاذا ل عام يا سي مدوار
1,فيف _ ل الجيري اي ربي معاك رفيق
1,عاش ال مروك
1,معاك يا سعدان حتى لو نخسرو فيف _ ل الجيري
1,برافو لي جان رانا معاكم ڨع
1,سلام عليكم نشالله لو بوديوم اي لي ميداي _ دو اور
0,اه يا مراد دربوك ب عينكم ترجع ليامات
1,مراد مغني والله يستهل يلعب لا كوب دو _ موند يا لي الجيريان دعيو معانا اي قولو ياربي يشفيه
1,معاك SOLO16DZRak فور
0,تبقاو جرذان و جراثيم _ ام عالم يا جهلاء يا رب _ ل الجيري 130 عام _ و هي تخرج فرانسا و جرذان _ ال ليبيين يعيطولهم تقول عليكم ڨاع دي امام _ و نتوما حاجة _ و ماشي عارفينها
0,ماعندنا مانقولو او فون دو نو كور اون دي الله يجعل _ ال خير باسك فريمو عيينا
0,مانستحقوش بارسوكو كون عيطولك _ ل ايكيب ناسيونال فرانس _ ماتراطيش كاس توا
0,حنا جينهم ساهلين ديريكت عاقبونا و _ ل مصاروا مازال بفففف ياخي
1,نتمنالك ال شفاء ال عاجل من عند الله خلي امانك قاوي ماتنساش لو ميراكل دي وسيلة ف بهجة انا مع ال عسر يسرا و لالجيري اي توت ما فامي تو سوتيا
0,_ ال حاجة 1 راك باين ماكش مصري و _ ال حاجة 2 البريزيل _ و طلاين درتو معاهم سكور _ و ال ماريكان ????????????????????
1,انشالله نربحو ربي مع _ ل ايكيب ديالنا
1,معاك يا خضرة وهادا عام عامنا
0,شكون ماعمبالوش ف راپ اني مرهوش
1,ووووو فيف ولد عباس هاداك ما يليق لا الاه الا الله محمد رسول _ الله ( صلى الله عليه _ و سلم )
0,نيميرو 2 نتا ماشالله ادا مالقاوش وين يروحو يجو عندنا البيض بلاد الكرم
1,ميرسي زيزو نطلبو حاجة منك برك اوقف مع ليكيب نتعنا برك لازم _ واحد كيما نتا تعاونهم ميرسي
1,ربي يجيب _ ال خير _ ل ال جميع نشالله و لي تلعب مليح تربح بون شانس بور تو
0,سي دي باربار ايل سون بير كو دي انيمو حسابهم عند ربي كبير !!
0,خطونا ما زعاقة و تبهدايل
1,يا جماعة صحا فطوركم
0,الله لا تربحكم شنشفتونا عيب عليكم حنا حاجة ماوصلناها من هادي ال عتب
0,ولادنا ما يموتوش على جال ال بالون نتوما كل عام عندكم 5 مور سي سو _ ن اي با بلوس
1,نشالله يتعلم لو كونطرول برك
1,و كاين واحد اخر يلعب في لا فرانس _ ( بوست _ 3 ) مليح بل بزاف نسيت اسمو
1,مخلوفة نشالله لمرة جاية _ و انشالله يدو تيتر هاد العام
1,سالو سافا موا سفيان نشالله _ ال رابطة تنحي ماتش اويكلو افيك حمراوة و مولودية وهران
1,نتمنا لهو التوفيق و رمضان مبارك لكل الشعب الاسلامي جميعا
1,لا تسبو _ ال عرب لان _ ال رسول عربي _ و ليس جزائري اتقو الله في ما تقولون
0,حبابك انت يا صاحب تعليق 1 حنا لي بربر ما عندنا حتى علاقة _ معاهم انشر يا _ شروق للمرة الاولى
0,_ صح صح اني حاب دركا نحارب _ بي ال كاتبة
0,_ ابن عمي لي دينوسور عايشين معانا _ و حنا ماعلابالناش !
0,يستاهلو هاد _ ل بنات بويسك طماعين اون بلوس اخالفو _ ال شرع _ ال عادات
0,وي كاينا منها انا عايش في الدوحة‎ لي الجيريان غير جايبينها تحواس و شوبينغ
1,مرحبا بك في بلدك الجزاير وعاشت اناشيدك يا يوسف
0,بون ديبارا اون ا بلو بيزوا _ د اون فوايو كوم توا ايا روح تحبي عند باباك حداد
1,_ سلام مرحبا _ بي خوتنا لي ماروكان نشالله تكون روح رياضية عالية و الرابح مبروك عليه ڨود لاك
0,_ ل الجيري طامعة تروح ا لا كوب دي موند
0,والو ممنوع _ ال تجمعات رانا في حالة _ ال طوارئ و الى _ لا % دو فوط ايل فا ديباسي _ 13 %
1,نشالله لا فيكتوار في سطيف _ ال عالي
1,ميرسي بور توت لي غوسات _ ج اطو توجور لو مخبز لو بقلاوة اي لي كعيكعات
0,سي تو سي با اسي ايل دوفري ايتر كوندامني ا مور ان هي ال حكم ب _ شريعة ???????
0,الدم عاد يسيل و خارج حتى من خشامها
0,لا حول _ و لا قوة الا _ بي الله و لن ترضى عليكم _ ال يهود ولا النصارى ال نصارى حتى تتبعو ملتهم الله يدينا نشالله
1,الحمد على سلامتكم نشالله يبعد علينا _ ال عين حنا لي الجيريان
0,عمرون او في شباب قسنطينة اون بلوس طاب جنانو ماعندنا مانديرو بيه حنوني
0,تو اي فريما كون مون _ فرار السد ال قطري انا كان يعطولي مانلعبش _ فيه بلاد ميكي بلاد تع كيكي بلاد كلش فو كلش فيها _ مفابريكي الله يهدينا اجمعين
0,هادا بنادم ماعندوش _ مارش اريار كابابل يقتل ڨع لي ليبيان الله يستر
0,حرام عليكم كرهتو لا جوناس في كلش
1,اشبال ال امة فكرة بيان اي فيف بوتفليقة افيك ل _ الجيري مع تحياتي
0,ماكان ايكيب ناسيونال ولا هم يحزنون يا لمعسكري الله يرحمك يا سعدان
0,لي ايجيبسيان سون لي امي دي سيونيست كي جار لو موند انتيي دونك لي سانكسيو دو لا فيفا سورون بردا و سلاما على ال مصريين
0,الله لا تربحكم تبكيو على ال قبة تدرح سسن بيتيي و مابقاش فيكم ال حل على لي ايكيب ديال _ ل اووست الجمعية الرياضية لمدينة وهران مولودية وهران بلعباس معسكر وداد تلمسان بصح ماعليناش هام جاو شواكركم _ يا ال عاصمة ايلترا ال حراش
1,معاك يا ال خضرة ديري حالا اي فيف ل الجيري
1,ان شاء الله نربحو و ندوه معانا لا بلد في طريقنا
