1,brabi b rabi nchalah hna la ntkalifaw ya rabi kon m3ana aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaamiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiin
0,W nefkér khrouf meskine kil ki l marionette
1,Tahia ghadafi ou rabi m3ak nchallah la jordan wala nato rayhin y'kono khir men ghadafi ila alamam al amam
0,Le probleme c’est que had l’affaire l’ affaire feha relation
1,âlgerie fi dmna nchallah yafar7ouna maroc khoutna we ana natmna ta3adoul bayne farikayne
0,Des années wra des années barkanani ani 3ayane
1,allez les vertsun verts un grand mot pour une grande nation avec un seul coeurya coeur ya rabi la victoire fe le 15 jour ta3 ramdhanm3ak ramdhan m3ak ya lekhadhra le khadhra m3ak ya dziare ou rabi m3akoum ya les verts et echiekh saadan bon courage
0,"Kayen ghâchi fel f el jame3, jame3 , ness raqed wness w ness yesma3, yesma3 , jm'en j m' en fou ana dis feddar fe ddar"
0,la vectoir pas pour boutef c pour le cul de boutef ya 3atayinnnnnnnnnnnnnnnnnnnn
0,en dit en arabe ma 3ade khouh c paraille pour sarko et les juif
1,JSS toujours l3am l 3am jay nkahrou JSK w USMA
0,pfffffffffffffffffffffffffffffffff ci pas vrais hadi 3ataba doross makanach tollll !!
0,"Kanet fond monumental, monumental , darou sah fawda mentale"
0,hadoo talaba hayawanettowled hayawanett o wled chare3ma3andhoomch chare3 ma3andhoomch assl ghayr char3iyinemayehchmoochkima char3iyine mayehchmooch kima rahom yhawssoofi yhawssoo fi dyerhoom thani la hechma la waloodayouthine waloo dayou thine
0,ya khoya kimha wéla batél ntta inssan fachél ya sa3dan madabik téstakil baki ghi ntta li mahali yék koulna nkamlou m3a el mahaliyine ntta 3lah bkit
0,wach ygoul l3abd l 3abd rhir la hawla wa kowata ila billah bi llah
0,hhhhhhhhhhhhhh messi yal3ablkou f 5 juillet ntouma mrad wakil yewwwwwwwwwwwwwww makash manha argentinew la france yal3abou f dzair hhhhhhhhhhhhhhh ahalmou ahalmouu
1,one two three viva lalgeriedima l algerie dima m3ak ya dzair wvive w vive lequipe l equipe nationale lyoum l youm wghodwa w ghodwa wrabi w rabi ykhalilna papa sa3danje sa3dan je t'aime t' aime ya dzair i love you bchawiya b chawiya tachalghicham
0,mala ne7bas hena c non tegoul hadaya FAUX
0,ma3adnach les stade
1,nchalah berbeh 3alik khouya chaouchi et vive mouloudia
1,rabi m3akom
1,vive el 3ouhda errabi3a
0,wi goul w i goul l babaha khelina m3aha hena f al bit khatak al 3efrite koun yakheraj o yasken fik
0,matdirou walou antouma tdjibouha et fé la fin t3aourouha
0,"galouli galou li wach dak, dak , sure rak meskine"
0,chaque faut pas m3aha braya maktouba fouguha
1,nchallah hna lirouhou soud afrique2010 afrique 2010 w ndirouhala w massar maradi ydirou walou mahad 3adna sa3dan w ziani matmou gawawi ghazal et vive algerie wwwsouadalgerieskyblogcom
0,les agents de securite li yakhadmou fi la fac yakhalsou 13000 win rahi al 3adala makhasnache ya li m3awnin al yahod 3ayartona et darwak t chaj3ona rir 3la gazze mkhassnache
0,ki kamlou machrou3 chkoun 3andou lhak l hak bach yadkhoulhoum ghir familiya ta3 flan wa flan kima club de pin dawha ga3 mayadkhoulhach mouwatin 3adi
1,allah ybarek fi 3ilmih wa nafa3a bihi al omma wa al 3ibad mrahba bih f 3annaba w fel jazair
1,ana ma3a ta3lik 1 vive mouloudiaaaa
1,rabi ychfihom inchallah wykoun m3a waldihom
0,hassbouh houwa weli m3ah sur mazalou shabah fel f el houkouma
0,rana b3ad 3la niveau ta3 afrique on a pas de niveau dutout
0,wa hal ma fa3ala3o al 3askare ma3ana fi asanawate al akhira kana sagira lida yajibe an nofakira fi machakilina wa malana wa machakil al magreb
0,besah ya jam3a hadou li fi libya wellah ma thouar hadou
1,bien sur nerbah sur tous me3a maser
0,had al khabith lazem ytairoulou rassou inchallah ya rabbi win rah al hokm al 3adil?????? 3adil ??????
1,merci les verts wanchalah wa nchalah yarabi ya rabi lmondial l mondial 2010 rayhin w jaych cha3b m3ak ya saadan
0,khass el 3amya ri el kholle
1,vive USMAnnaba pour tjr;;;;;;;;had tjr;;;;;;;; had l 3am ndirou hala nchallah ya rabbi SAHA 3IDKOM
0,3la dika nahder bah nfeya9 had al beghal
0,le n 25 v etes un algerien we rak tal3ab fiha masri
1,C’est bien ana kane qader yasrali haka
0,"Bessah Be ssah mechni kelb, kelb , mechni sauvage"
1,bravooooo les vert rana m3akom jusqua la mort
1,besahate be sahate likipe l ikipe nasyunal rabi yahefadeheme me 3ayene
1,enfin hadi haya alhadra ta3 rajalata7ya rajala ta7ya alkhadra w dima m3ak ya sa3dan vive l'algerie
0,El corps yetpoura wenta w enta mazalek 3aych fih
1,El hamdoulilah min 3andna entraineur kima sa3dan ou lazem nkounou m3ah rabhin ou la khasrin
0,mala kon galolik galo lik hadrolik hadro lik bli klemi 3eyab
1,nchallah califier lmondail ya rabirana rabi rana m3ak ya chikh saadan
1,slt tous le monde vive crb ou nchalah championnait 2009_2010 2009 _ 2010 ou rana ga3 m3a the big kerbedj
0,alli yji labladna la bladna yal3ab 3lina wayrouh wa yrouh
1,allah yrhamhom wyj3alhom fi jennatihi aamin yarabi
0,mustapha paris ya sans jose lje pence que tu connais plus echahada rabi inchallah yahchrak m3a el kofar
0,hchouma 3likoum t3awdoulna les articles d'hier d' hier à alarabiya ya jma3a win rahoum syndicat algerien des paramedicaux win rah hakna krahna min al wo3oud
0,vous aimez pas les homme comme m3amar
0,"Kount qader sinon, sinon , nfeleg les poumons"
0,je vex dire amonsieur a monsieur saadane roh bezaf 3lik 3rafna niveau ta3ak bas et tres bas 3adna equipe mais ma3adnache entraineur bazaf tpahdayel ya sa3dane allah yastar fe lmondial l mondial
1,safi sa fi plaissre 3andha des jouers lah ybarek alor bon continuation a tout les jouers
0,khaliwna n3aichou ki-nasse ki- nasse
0,Ma3andekch adem a dem demkoum rachoua les ss temoignent
0,si koi wache rakom tahkiw andha 3ans 3 ans meli walat 1milyar 1 milyar machi 400 mil rabi yahdik ya journaliste
1,one two three viva l'algerie l' algerie et viva saadane et m3ake el koudame
1,allahoma onsor gaza 3ala a3da2 din
0,ha ha ha BAC 2008 BYE n'wakal 3alik rabi ya ben bouzid mais toujours KAYEN RABI
0,yekhi hleft 3ala 3000000 da lah mameditech azayed wmedit w medit moins khatrakech mechhah ya serrar
1,Allah ma3akoum mes feres algeriens demain inchallah tout changera l'espoir l' espoir reviendra et la prosperite' reignera
1,inchalah m3a m3aiza tazha annaba nchalah la coupe brabi had l3am dima nas besbes
0,je oulé juste ous dire que c'est du bla bla moi j'ai le Bem cette annee chuii néé en 1997 depuii que j'aité au 1er annéé primaire j'ai jamais dis tata w 3amou Rakouum tzidou fiha bzzf
0,dorka m3a lem3icha le m3icha lghalya l ghalya hadi 2 et 3 millions yarabi ya rabi techri bihem always lel l el madame! madame !
1,vive elkhala w rabi m3akom w yfarahkom kima farahto ga3 eldjazayer
1,allah m3akom ya les ver inchallah en va gagné le match et bonne chanse a ce teamwallah team wallah fort
1,mob en regional!!!!!c'est regional !!!!! c'est pas grave tal3a la3m ljay nchalah
0,makan lah telomni yana lom denia li rahi t3ayef
1,tabi ikon am3ahom nchallah kollona nataalamo min adjlihim
0,ki l'3ad l' 3ad on est toujours les derniers pffff
1,mrahba bikom 3andnawnatmana 3andna w natmana natal3o bjouj
1,waman katala mouminan mota3amidan hadiba ellaho 3alayhi wa la3anaho wa a3ada laho 3adaban 3adima ** mziya kayane rabi ihassabe les térroriste
1,daradji tout les algerien m3ak nta rajal wafhal waf hal ok wmadirch w madirch 3la lhadra l hadra lfargha l fargha
1,3awadha ya ziani awadhasaha awadha saha ftorkom
1,al3alem al 3alem lina au 123 viva L'algerie L' algerie
1,goutelkom mazel lespoire l espoire w nchalah contre engola farhona ya djma3a
1,siniour lahcen natmanna tal3ab fi bladk puisque l'algerie l' algerie tahtajk pas la france b chance chourouk
0,par ce que air algerie tkhadam m3arafha daz bark air rih
1,allahouma 3afina min ma ibtalayta el ba3dha min ibadek amine ya rab el 3alamine
0,hadh el jama3at kima el masounia kif kif zidolhoum el chi3a mel foug allah la t'rabah houm
1,vive les algerien nchalah la cope des monde m3ake ya kadera diri hala
0,krahna ourana ou rana m3awline on vous baisserai juskaus juskau s ke vou nou aimévive aimé vive elheda el heda khir man nweliw des kamikaz
0,adia 3ataba dorka mechou 7ram a chay lwa7ed l wa7ed chab w howa mazal fl bac c trop sa vraiment
0,les yesma3komes tahedro tgole 3andkom tahbes rakom bokel kif kif rabiw w ladkom est surtot bnatkom mba3ed riklamio
0,ya el3agoune el 3agoune
1,rabbi yachfiha inchallah goulou amine m3aya
1,yaw tehia madrid tellement ana 3aich ei katalonia el katalan akbar 3onsoria fi europa quero ganar el partido madrid seguro
0,walah yasser mana3raf m3a da el ham kol waktah wahad yahakak les rêves ti3ooo
1,merci pour toi 3abd el 3AZIZE BOUTAFLIKA
0,"tela9 dar chera3 les proces ora les proces rolastion masali7, masali7 , o zid lha mariage forcé"
1,rabi m3ahem
0,bhadha le niveau aso ma3endha ma teddi hadha l 3ame ya ssi medware
1,vive l'algerie l' algerie et rabi m3ak rafik
1,3aaaaaaaaaaaaaaaach le maroc
1,m3ak ya sa3dan hat lw nakhasro vive lalgeire l algeire
1,bravooooo les jeunes rana m3akoum ga3
1,salem 3alikoum inchalah le pondium et les midailes d’or d’ or
0,ah ya mourad derbouk b 3ainkon tarj3 liamat
1,mourde megheni welah ysethle yl3be la coup du mondeya monde ya les algerienne d3iwe m3ana et golu yarabi ychefih
1,m3ak SOLO16DZRak fooort
0,tabkaw jordan et jarathim el3alam el 3alam ya jahala ya rab l'algerie l' algerie 130 3am ohiya o hiya tkharaj françe et jordan El-libiyin El- libiyin i3aytolhom tgol 3likom ga3 des imames wentouma w entouma haja oumachi ou machi 3arfinha
0,ma3anda mankoloet au fond du nos ceoure on dit allah yadj3al elkehrpsk el kehr psk vraimnt 3yna
0,manassthakoukch parsque koun 3aytoulak léquipe l équipe national france matratichcasse matratich casse toi
0,hna jinhoume sahline directe 3a9bouna ou lamssarwa la mssarwa mezel pefffffff yakhi
1,ntmnalek el shifaa el 3ajel mn 3and allah khali imanek kawi matnsach le miracle de wassila f bahdja ina ma3A el 3osr yosra w l'algerie et toute ma famille te soutien
0,lhaja l haja 1 rak bayen makch masri w llhaja ll haja 2 lbrizil wtlayen w tlayen dartou m3ahoum score wlmarikan????????????????????? w l marikan ?????????????????????
1,inchalah nerabho rabi m3a l'équipe l' équipe dialna
1,m3ak ya khadra whada 3am 3amna
0,chkoun ma3embalouch f rap ani marhouch
1,wwwwwwwwwwwwwwwwww vive wald 3abbasse hadak ma ylik la ilah ila lah mouhaméd rasoul ilah(sala ilah ( sala élah 3alayhi wasalam) wa salam )
0,nimiro 2 nta mechhah ida malgawech win yroho yjo 3adna elbayadh blad elkaram
1,merci zizo ntlbou haja menak bark ou9f m3a likip nta3na bark la zam wahd kima nta t3awnhoum merciiiiiiiiiiiiiiiiiiiiiiiiiiiii
1,rabi yijib elkhir el khir laldjami3e l al djami3e nchallah w li tal3ab mlih tarbah bonne chance pou tout
0,c'est des barbares!!! ils sont pire que des animaux!! h'sabehoum 3ande rabi k'bir!!!
0,khtouna ma z3aka wa tbahdayel
1,Ya jma3a sahha f'tourkem
0,allah la trba7kem chanchftona 3aib 3likem 7na 7aja mawslnaha mn hadi l 3atab
0,wladna ma ymoutouche 3la jal el balon ntouma koul 3am 3andkom 5 morts si ce n'est n' est pas plus
1,inchallah yet3allem le control bark
1,w kayen wahd okhor yal3ab fi la france (poste ( poste 2) 2 ) mlih bel bezaf nssit esmou
1,makhloufa nchalah lmara djaya wenchala w enchala yedou titre hed el3am
1,salut cava moi sofiane nchalahe alrabita al rabita tnahi matche 3awiklo avec hammerawa ou mco
1,natamana lho atwfik wa ramadane mobarik likole elcha3be elisalamia djami3a
1,la tassoubou al3arab al 3arab liana arassoul a rassoul 3arabi walayssa wa layssa djazairi itakou allah fi ma takouloune
0,hbabek nta ya saheb ta3liq 1 hna les berberes ma 3endna hetta 3alaqa m3ahoumncher m3ahoum ncher ya chourouklelmarra chourouk lelmarra lwla
0,sa7sa7 sa7 sa7 ani 7ab dorka n7areb belkatiba be l katiba
0,aben3amiiiiii aben 3amiiiiii les dinossors 3aychin m3ana wahna wa hna ma3labalnach !!!!!
0,yastahlou dhad lebnet le bnet puisque tama3in en plus ikhalfou echar3 e char3 el3adet el 3adet
0,oui kayana menaha ana 3ayach f doha les algerienes ghir jayabinaha tahawwass z shopinng
1,marhaban bika fi baladek aldjazayer w3achet anachidoka ya yousef
0,bon débarra on a plus besoin d'un d' un voyou comme toi aya rouh tahbi 3and papak heddad!
1,salammarhba salam marhba bkhoutna b khoutna les marocain incha'Allah tkoun rouh reyadia 3aliya wa rabah mbrouk 3lih good luck
0,l'algerie l' algerie tam3a trouh a la coupe des mondes
0,"walou mamnu3 etadjamou3at e tadjamou3at rana fi halat etawari e tawari wa ila la% la % DE VOTE IL VA DEPASSE 0,13 13 %"
1,inchallah la victoire fi setif el3ali el 3ali
1,merci pour toutes les recettes j'attend j' attend tj le mkhabez le baklawa et les k3ik3atese
0,c'est tout c pas assez il derait etre condanné a mort in hiya el houkm ba chari3a??????? chari3a ???????
0,dem 3ad yesil o kheraj 7eta men khechamha
0,la hawla wala wa la kawata ila bi-allahwa bi- allah wa lan tarda 3alykoum elyahoud el yahoud wala enaasara e naasara hata tatabi3ou milatohoum ellah yadina inchallah
1,elhamdolah 3la slamatkom inchallah yba3ad 3lina l3in l 3in hna les algeriens
0,amroune aw fi CSC en plus tab jnanou ma3adna mandirou bih 7anouni
0,tu é vraiment con mon fréreessade frére essade el quatari ana kan y3aytouli manel3ebche fihblade fih blade miki blad ta3 tiki blad kolech fau kolech fiha mfabrikiallah mfabriki allah yehdina adjma3ine
0,hade bnadam ma33andouche machariere mach ariere capable ya9tol ga3 les libyen allah yastore
0,hram 3alikoum karahtou la jeunesse fi koulch
1,achebale al oma fikera bien est vive boutafalika avec l algerma3a alger ma3a ma7iyati
0,makan equipe nationale wala hom yahzanoun ya lem3askri allah yarhmek ya saadan
0,les Égyptiens sont les amis des sionistes qui gèrent le monde entier donc les sanctions de la FIFA seront bardan wa salamen 3ala el massriyin
0,elah la trebahkoum tebkiw e3la el kouba tedrah ssn pitier ou mab9ach fikoum el hal e3la les squipes dyal louest l ouest ASMO MCO BELABESS MASCARA WAT besah ma3lihech ham djau chwakerkoum yal y al 3assima ULTRA EL HARRACH
1,me3ak ya el khadra deri hala et vive l algerie
1,in cha ALLAH narbhou w nadouh m3ana la baldo fi trikna
0,roh takoule lkhobze l khobze fi bladek wela ta3arfou tahagrou ghire el mouslimine ms hna rak fi DZAYER matensach
1,ziani ahsan la3ib fi el3alem
0,3lah ki yjiw yal3bou m3ana ywaliw m3awkin
0,3aybe 2 manda bezaf 3lik
1,oui le Maroc aktar jahiziya li had tasfiyat la 3ala lmostawa tandimi
1,salut e rabi yahdina et 3adama alaho ajrakom
1,jetaime madjid nchalah tkon dima fal3ali wdima mcharaf bladna
1,vive l algerie vive l algerie inchallah ya rabi tba3ed 3lina ekl 3ainnnnnnne
0,meskin ella3ib el la3ib elmahali el mahali 3afsou 3lih f hed lebled le bled c unjuste kesk il arrie
1,nchalah yrouh ilverpool m3a le magic madjid bougherra
1,nchalah la victoire fi sétif l3ali ESS2CABA1 ESS 2 CABA 1
1,CHAOUCHI un vrai homme ? w rana m3ak
1,vive lalgerie l algerie wmabrouk w mabrouk 3la chaouchi a raj3a
1,3ajbeti ta3 weled ziani achhare men el wazire
0,reja3na al jahiliya kima kano yegatlo weladhom
